code,municipality,score,year,subject,treated,post,treat_post,baseline_score,low_baseline,triple
4305124,Cerrito,240.64,2023,Língua Portuguesa,0,0,0,267.835,0,0
4305132,Cerro Branco,270.72,2023,Língua Portuguesa,0,0,0,271.105,0,0
4305157,Cerro Grande,261.92,2023,Língua Portuguesa,0,0,0,279.815,0,0
4305173,Cerro Grande do Sul,250.23,2023,Língua Portuguesa,1,0,0,264.0375,0,0
4305207,Cerro Largo,284.41,2023,Língua Portuguesa,0,0,0,286.55,0,0
4305306,Chapada,274.07,2023,Língua Portuguesa,0,0,0,270.98249999999996,0,0
4305355,Charqueadas,272.74,2023,Língua Portuguesa,0,0,0,261.0675,1,0
4305371,Charrua,,2023,Língua Portuguesa,0,0,0,275.225,0,0
4305405,Chiapetta,,2023,Língua Portuguesa,0,0,0,261.68,1,0
4305439,Chuí,250.12,2023,Língua Portuguesa,1,0,0,,0,0
4305447,Chuvisca,270.8,2023,Língua Portuguesa,1,0,0,260.015,1,0
4305454,Cidreira,247.95,2023,Língua Portuguesa,0,0,0,258.90999999999997,1,0
4305504,Ciríaco,267.82,2023,Língua Portuguesa,0,0,0,256.21250000000003,1,0
4305587,Colinas,260.92,2023,Língua Portuguesa,0,0,0,288.32,0,0
4305603,Colorado,272.39,2023,Língua Portuguesa,0,0,0,291.46000000000004,0,0
4305702,Condor,259.2,2023,Língua Portuguesa,0,0,0,268.6075,0,0
4305801,Constantina,271.68,2023,Língua Portuguesa,0,0,0,268.3375,0,0
4305835,Coqueiro Baixo,284.69,2023,Língua Portuguesa,0,0,0,296.775,0,0
4305850,Coqueiros do Sul,,2023,Língua Portuguesa,0,0,0,235.36,1,0
4305871,Coronel Barros,263.37,2023,Língua Portuguesa,0,0,0,287.375,0,0
4305900,Coronel Bicaco,250.57,2023,Língua Portuguesa,0,0,0,251.2725,1,0
4305934,Coronel Pilar,296.07,2023,Língua Portuguesa,0,0,0,274.95500000000004,0,0
4305959,Cotiporã,279.9,2023,Língua Portuguesa,0,0,0,279.155,0,0
4305975,Coxilha,273.69,2023,Língua Portuguesa,0,0,0,262.2375,0,0
4306007,Crissiumal,283.24,2023,Língua Portuguesa,0,0,0,277.26,0,0
4306056,Cristal,243.5,2023,Língua Portuguesa,0,0,0,262.325,0,0
4306072,Cristal do Sul,263.34,2023,Língua Portuguesa,0,0,0,239.67000000000002,1,0
4306106,Cruz Alta,251.36,2023,Língua Portuguesa,0,0,0,255.2525,1,0
4306130,Cruzaltense,263.56,2023,Língua Portuguesa,0,0,0,287.585,0,0
4306205,Cruzeiro do Sul,267.23,2023,Língua Portuguesa,1,0,0,264.855,0,0
4306304,David Canabarro,286.19,2023,Língua Portuguesa,0,0,0,268.75,0,0
4306320,Derrubadas,263.8,2023,Língua Portuguesa,0,0,0,286.65999999999997,0,0
4306353,Dezesseis de Novembro,,2023,Língua Portuguesa,0,0,0,257.25250000000005,1,0
4306379,Dilermando de Aguiar,242.14,2023,Língua Portuguesa,0,0,0,,0,0
4306403,Dois Irmãos,284.56,2023,Língua Portuguesa,1,0,0,281.48,0,0
4306429,Dois Irmãos das Missões,243.11,2023,Língua Portuguesa,0,0,0,,0,0
4306452,Dois Lajeados,283.77,2023,Língua Portuguesa,0,0,0,296.695,0,0
4306502,Dom Feliciano,267.2,2023,Língua Portuguesa,1,0,0,267.5075,0,0
4306551,Dom Pedro de Alcântara,272.86,2023,Língua Portuguesa,0,0,0,269.84,0,0
4306601,Dom Pedrito,253.46,2023,Língua Portuguesa,0,0,0,249.8275,1,0
4306700,Dona Francisca,260.89,2023,Língua Portuguesa,1,0,0,274.475,0,0
4306734,Doutor Maurício Cardoso,261.15,2023,Língua Portuguesa,0,0,0,261.805,0,0
4306759,Doutor Ricardo,299.97,2023,Língua Portuguesa,0,0,0,,0,0
4306767,Eldorado do Sul,247.25,2023,Língua Portuguesa,0,0,0,259.9975,1,0
4306809,Encantado,276.28,2023,Língua Portuguesa,0,0,0,280.855,0,0
4306908,Encruzilhada do Sul,255.84,2023,Língua Portuguesa,0,0,0,256.9325,1,0
4306924,Engenho Velho,,2023,Língua Portuguesa,0,0,0,227.77,1,0
4306932,Entre-Ijuís,258.53,2023,Língua Portuguesa,0,0,0,262.28499999999997,0,0
4306957,Entre Rios do Sul,261.74,2023,Língua Portuguesa,0,0,0,291.59000000000003,0,0
4306973,Erebango,242.45,2023,Língua Portuguesa,0,0,0,266.5475,0,0
4307005,Erechim,274.08,2023,Língua Portuguesa,0,0,0,276.5175,0,0
4307054,Ernestina,260.41,2023,Língua Portuguesa,0,0,0,262.69,0,0
4307104,Herval,254.54,2023,Língua Portuguesa,0,0,0,258.245,1,0
4307203,Erval Grande,265.04,2023,Língua Portuguesa,0,0,0,262.9125,0,0
4307302,Erval Seco,255.36,2023,Língua Portuguesa,0,0,0,271.1925,0,0
4307401,Esmeralda,257.37,2023,Língua Portuguesa,0,0,0,255.6775,1,0
4307450,Esperança do Sul,281.32,2023,Língua Portuguesa,0,0,0,249.405,1,0
4307500,Espumoso,267.0,2023,Língua Portuguesa,0,0,0,274.885,0,0
4307559,Estação,262.53,2023,Língua Portuguesa,0,0,0,269.89,0,0
4307609,Estância Velha,272.52,2023,Língua Portuguesa,1,0,0,271.89,0,0
4307708,Esteio,266.28,2023,Língua Portuguesa,0,0,0,255.48250000000002,1,0
4307807,Estrela,262.17,2023,Língua Portuguesa,1,0,0,272.0675,0,0
4307815,Estrela Velha,265.82,2023,Língua Portuguesa,1,0,0,259.7125,1,0
4307831,Eugênio de Castro,253.87,2023,Língua Portuguesa,0,0,0,275.15250000000003,0,0
4307864,Fagundes Varela,286.15,2023,Língua Portuguesa,0,0,0,262.72249999999997,0,0
4307906,Farroupilha,279.16,2023,Língua Portuguesa,0,0,0,289.96500000000003,0,0
4308003,Faxinal do Soturno,247.01,2023,Língua Portuguesa,0,0,0,270.95,0,0
4308052,Faxinalzinho,,2023,Língua Portuguesa,0,0,0,238.07999999999998,1,0
4308078,Fazenda Vilanova,266.51,2023,Língua Portuguesa,0,0,0,266.7075,0,0
4308102,Feliz,286.94,2023,Língua Portuguesa,1,0,0,292.92,0,0
4308201,Flores da Cunha,279.92,2023,Língua Portuguesa,0,0,0,287.8225,0,0
4308250,Floriano Peixoto,264.22,2023,Língua Portuguesa,0,0,0,289.125,0,0
4308300,Fontoura Xavier,246.52,2023,Língua Portuguesa,0,0,0,256.0175,1,0
4308409,Formigueiro,251.25,2023,Língua Portuguesa,0,0,0,247.4175,1,0
4308433,Forquetinha,268.45,2023,Língua Portuguesa,1,0,0,258.475,1,0
4308458,Fortaleza dos Valos,287.02,2023,Língua Portuguesa,0,0,0,260.8175,1,0
4308508,Frederico Westphalen,278.35,2023,Língua Portuguesa,0,0,0,281.63,0,0
4308607,Garibaldi,264.11,2023,Língua Portuguesa,0,0,0,277.8825,0,0
4308656,Garruchos,272.9,2023,Língua Portuguesa,0,0,0,263.995,0,0
4308706,Gaurama,280.3,2023,Língua Portuguesa,0,0,0,277.07,0,0
4308805,General Câmara,250.38,2023,Língua Portuguesa,0,0,0,238.71249999999998,1,0
4308854,Gentil,265.74,2023,Língua Portuguesa,0,0,0,276.245,0,0
4308904,Getúlio Vargas,279.57,2023,Língua Portuguesa,0,0,0,269.7425,0,0
4309001,Giruá,243.96,2023,Língua Portuguesa,0,0,0,252.3975,1,0
4309050,Glorinha,273.03,2023,Língua Portuguesa,0,0,0,260.4,1,0
4309100,Gramado,271.7,2023,Língua Portuguesa,1,0,0,273.725,0,0
4309126,Gramado dos Loureiros,,2023,Língua Portuguesa,0,0,0,287.33500000000004,0,0
4309159,Gramado Xavier,252.05,2023,Língua Portuguesa,0,0,0,262.23,0,0
4309209,Gravataí,256.16,2023,Língua Portuguesa,0,0,0,258.17,1,0
4309258,Guabiju,266.14,2023,Língua Portuguesa,0,0,0,295.995,0,0
4309308,Guaíba,263.53,2023,Língua Portuguesa,0,0,0,259.62,1,0
4309407,Guaporé,259.04,2023,Língua Portuguesa,0,0,0,270.3025,0,0
4309506,Guarani das Missões,268.83,2023,Língua Portuguesa,0,0,0,260.4675,1,0
4309555,Harmonia,292.5,2023,Língua Portuguesa,1,0,0,289.6925,0,0
4309571,Herveiras,258.24,2023,Língua Portuguesa,0,0,0,,0,0
4309605,Horizontina,270.21,2023,Língua Portuguesa,0,0,0,275.78999999999996,0,0
4309654,Hulha Negra,246.35,2023,Língua Portuguesa,0,0,0,243.965,1,0
4309704,Humaitá,283.5,2023,Língua Portuguesa,0,0,0,269.4625,0,0
4309753,Ibarama,264.68,2023,Língua Portuguesa,1,0,0,266.0775,0,0
4309803,Ibiaçá,286.75,2023,Língua Portuguesa,0,0,0,268.3,0,0
4309902,Ibiraiaras,242.7,2023,Língua Portuguesa,0,0,0,277.61,0,0
4309951,Ibirapuitã,255.81,2023,Língua Portuguesa,0,0,0,259.635,1,0
4310009,Ibirubá,269.33,2023,Língua Portuguesa,0,0,0,284.3225,0,0
4310108,Igrejinha,273.61,2023,Língua Portuguesa,1,0,0,280.45500000000004,0,0
4310207,Ijuí,274.85,2023,Língua Portuguesa,0,0,0,276.125,0,0
4310306,Ilópolis,278.23,2023,Língua Portuguesa,0,0,0,274.415,0,0
4310330,Imbé,265.32,2023,Língua Portuguesa,0,0,0,265.9125,0,0
4310363,Imigrante,285.06,2023,Língua Portuguesa,0,0,0,314.095,0,0
4310405,Independência,250.36,2023,Língua Portuguesa,0,0,0,270.01,0,0
4310413,Inhacorá,256.93,2023,Língua Portuguesa,0,0,0,241.72,1,0
4310439,Ipê,280.32,2023,Língua Portuguesa,0,0,0,278.12,0,0
4310462,Ipiranga do Sul,285.12,2023,Língua Portuguesa,0,0,0,273.4625,0,0
4310504,Iraí,284.55,2023,Língua Portuguesa,0,0,0,278.305,0,0
4310538,Itaara,254.71,2023,Língua Portuguesa,0,0,0,270.71500000000003,0,0
4310553,Itacurubi,238.1,2023,Língua Portuguesa,0,0,0,248.8,1,0
4310579,Itapuca,265.94,2023,Língua Portuguesa,0,0,0,261.815,0,0
4310603,Itaqui,255.44,2023,Língua Portuguesa,0,0,0,250.2475,1,0
4310652,Itati,,2023,Língua Portuguesa,0,0,0,277.8825,0,0
4310702,Itatiba do Sul,297.42,2023,Língua Portuguesa,0,0,0,281.985,0,0
4310751,Ivorá,242.27,2023,Língua Portuguesa,0,0,0,257.36,1,0
4310801,Ivoti,285.98,2023,Língua Portuguesa,1,0,0,290.4175,0,0
4310850,Jaboticaba,271.86,2023,Língua Portuguesa,0,0,0,270.905,0,0
4310876,Jacuizinho,257.26,2023,Língua Portuguesa,0,0,0,230.04,1,0
4310900,Jacutinga,272.85,2023,Língua Portuguesa,0,0,0,288.6225,0,0
4311007,Jaguarão,255.71,2023,Língua Portuguesa,0,0,0,266.1075,0,0
4311106,Jaguari,278.21,2023,Língua Portuguesa,0,0,0,275.045,0,0
4311122,Jaquirana,246.62,2023,Língua Portuguesa,0,0,0,242.95,1,0
4311130,Jari,246.41,2023,Língua Portuguesa,0,0,0,263.505,0,0
4311155,Jóia,245.06,2023,Língua Portuguesa,0,0,0,269.4425,0,0
4311205,Júlio de Castilhos,247.71,2023,Língua Portuguesa,0,0,0,262.755,0,0
4311239,Lagoa Bonita do Sul,266.71,2023,Língua Portuguesa,0,0,0,245.8575,1,0
4311254,Lagoão,269.7,2023,Língua Portuguesa,0,0,0,265.555,0,0
4311270,Lagoa dos Três Cantos,277.27,2023,Língua Portuguesa,0,0,0,278.515,0,0
4311304,Lagoa Vermelha,254.59,2023,Língua Portuguesa,0,0,0,258.63,1,0
4311403,Lajeado,269.18,2023,Língua Portuguesa,1,0,0,276.10249999999996,0,0
4311429,Lajeado do Bugre,250.52,2023,Língua Portuguesa,0,0,0,,0,0
4311502,Lavras do Sul,248.26,2023,Língua Portuguesa,0,0,0,254.60250000000002,1,0
4311601,Liberato Salzano,255.89,2023,Língua Portuguesa,0,0,0,265.94,0,0
4311627,Lindolfo Collor,268.88,2023,Língua Portuguesa,0,0,0,281.4275,0,0
4311643,Linha Nova,275.97,2023,Língua Portuguesa,1,0,0,286.825,0,0
4311700,Machadinho,263.65,2023,Língua Portuguesa,0,0,0,260.32,1,0
4311718,Maçambará,256.55,2023,Língua Portuguesa,0,0,0,232.3275,1,0
4311734,Mampituba,246.84,2023,Língua Portuguesa,0,0,0,271.475,0,0
4311759,Manoel Viana,259.53,2023,Língua Portuguesa,0,0,0,253.1625,1,0
4311775,Maquiné,260.54,2023,Língua Portuguesa,0,0,0,261.61,1,0
4311791,Maratá,276.1,2023,Língua Portuguesa,0,0,0,279.76,0,0
4311809,Marau,262.31,2023,Língua Portuguesa,0,0,0,265.78,0,0
4311908,Marcelino Ramos,242.64,2023,Língua Portuguesa,0,0,0,244.51999999999998,1,0
4311981,Mariana Pimentel,247.13,2023,Língua Portuguesa,0,0,0,261.555,1,0
4312005,Mariano Moro,290.7,2023,Língua Portuguesa,0,0,0,237.0475,1,0
4312054,Marques de Souza,276.16,2023,Língua Portuguesa,0,0,0,283.3525,0,0
4312104,Mata,250.55,2023,Língua Portuguesa,0,0,0,262.84250000000003,0,0
4312138,Mato Castelhano,244.61,2023,Língua Portuguesa,0,0,0,232.94,1,0
4312153,Mato Leitão,287.36,2023,Língua Portuguesa,0,0,0,283.765,0,0
4312179,Mato Queimado,250.18,2023,Língua Portuguesa,0,0,0,284.9875,0,0
4312203,Maximiliano de Almeida,268.34,2023,Língua Portuguesa,0,0,0,264.61,0,0
4312252,Minas do Leão,251.19,2023,Língua Portuguesa,1,0,0,256.20500000000004,1,0
4312302,Miraguaí,244.33,2023,Língua Portuguesa,0,0,0,251.9525,1,0
4312351,Montauri,,2023,Língua Portuguesa,0,0,0,300.265,0,0
4312377,Monte Alegre dos Campos,248.64,2023,Língua Portuguesa,0,0,0,244.48250000000002,1,0
4312385,Monte Belo do Sul,,2023,Língua Portuguesa,0,0,0,282.6375,0,0
4312401,Montenegro,258.55,2023,Língua Portuguesa,1,0,0,261.1775,1,0
4312427,Mormaço,,2023,Língua Portuguesa,0,0,0,259.805,1,0
4312443,Morrinhos do Sul,288.11,2023,Língua Portuguesa,0,0,0,286.285,0,0
4312450,Morro Redondo,268.65,2023,Língua Portuguesa,0,0,0,270.59000000000003,0,0
4312476,Morro Reuter,286.49,2023,Língua Portuguesa,1,0,0,287.4925,0,0
4312500,Mostardas,267.43,2023,Língua Portuguesa,0,0,0,251.8225,1,0
4312609,Muçum,,2023,Língua Portuguesa,0,0,0,268.775,0,0
4312617,Muitos Capões,243.72,2023,Língua Portuguesa,0,0,0,260.4375,1,0
4312625,Muliterno,265.78,2023,Língua Portuguesa,0,0,0,261.045,1,0
4312658,Não-Me-Toque,252.74,2023,Língua Portuguesa,0,0,0,260.67,1,0
4312674,Nicolau Vergueiro,249.79,2023,Língua Portuguesa,0,0,0,246.98,1,0
4312708,Nonoai,251.11,2023,Língua Portuguesa,0,0,0,269.1175,0,0
4312757,Nova Alvorada,289.59,2023,Língua Portuguesa,0,0,0,281.76,0,0
4312807,Nova Araçá,247.06,2023,Língua Portuguesa,0,0,0,274.5925,0,0
4312906,Nova Bassano,265.02,2023,Língua Portuguesa,0,0,0,266.2675,0,0
4312955,Nova Boa Vista,290.22,2023,Língua Portuguesa,0,0,0,276.22249999999997,0,0
4313003,Nova Bréscia,291.33,2023,Língua Portuguesa,0,0,0,269.0575,0,0
4313011,Nova Candelária,270.57,2023,Língua Portuguesa,0,0,0,284.65999999999997,0,0
4313037,Nova Esperança do Sul,255.47,2023,Língua Portuguesa,0,0,0,253.46,1,0
4313060,Nova Hartz,264.14,2023,Língua Portuguesa,1,0,0,269.175,0,0
4313086,Nova Pádua,270.49,2023,Língua Portuguesa,0,0,0,262.9375,0,0
4313102,Nova Palma,270.96,2023,Língua Portuguesa,0,0,0,264.4275,0,0
4313201,Nova Petrópolis,277.53,2023,Língua Portuguesa,0,0,0,295.1225,0,0
4313300,Nova Prata,265.84,2023,Língua Portuguesa,0,0,0,272.12,0,0
4313334,Nova Ramada,272.05,2023,Língua Portuguesa,0,0,0,,0,0
4313359,Nova Roma do Sul,264.41,2023,Língua Portuguesa,0,0,0,282.83500000000004,0,0
4313375,Nova Santa Rita,269.0,2023,Língua Portuguesa,0,0,0,263.56,0,0
4313391,Novo Cabrais,,2023,Língua Portuguesa,0,0,0,,0,0
4313409,Novo Hamburgo,260.62,2023,Língua Portuguesa,1,0,0,262.5975,0,0
4313425,Novo Machado,271.19,2023,Língua Portuguesa,0,0,0,273.24,0,0
4313441,Novo Tiradentes,272.09,2023,Língua Portuguesa,0,0,0,,0,0
4313466,Novo Xingu,263.8,2023,Língua Portuguesa,0,0,0,264.58000000000004,0,0
4313490,Novo Barreiro,253.12,2023,Língua Portuguesa,0,0,0,245.58499999999998,1,0
4313508,Osório,254.06,2023,Língua Portuguesa,0,0,0,270.8225,0,0
4313607,Paim Filho,272.9,2023,Língua Portuguesa,0,0,0,254.39,1,0
4313656,Palmares do Sul,260.61,2023,Língua Portuguesa,0,0,0,248.7225,1,0
4313706,Palmeira das Missões,267.59,2023,Língua Portuguesa,0,0,0,256.305,1,0
4313805,Palmitinho,276.38,2023,Língua Portuguesa,0,0,0,269.9325,0,0
4313904,Panambi,277.85,2023,Língua Portuguesa,0,0,0,276.56,0,0
4313953,Pantano Grande,245.39,2023,Língua Portuguesa,0,0,0,246.0575,1,0
4314001,Paraí,279.31,2023,Língua Portuguesa,0,0,0,279.74,0,0
4314027,Paraíso do Sul,263.41,2023,Língua Portuguesa,1,0,0,270.52250000000004,0,0
4314035,Pareci Novo,276.84,2023,Língua Portuguesa,1,0,0,283.0425,0,0
4314050,Parobé,260.74,2023,Língua Portuguesa,1,0,0,267.53999999999996,0,0
4314068,Passa Sete,269.36,2023,Língua Portuguesa,0,0,0,273.87,0,0
4314076,Passo do Sobrado,279.36,2023,Língua Portuguesa,0,0,0,267.4075,0,0
4314100,Passo Fundo,258.17,2023,Língua Portuguesa,0,0,0,257.48,1,0
4314134,Paulo Bento,269.13,2023,Língua Portuguesa,0,0,0,274.035,0,0
4314159,Paverama,256.19,2023,Língua Portuguesa,0,0,0,258.2,1,0
4314175,Pedras Altas,217.69,2023,Língua Portuguesa,0,0,0,,0,0
4314209,Pedro Osório,249.62,2023,Língua Portuguesa,0,0,0,243.815,1,0
4314308,Pejuçara,279.52,2023,Língua Portuguesa,0,0,0,274.65250000000003,0,0
4314407,Pelotas,246.88,2023,Língua Portuguesa,1,0,0,264.845,0,0
4314423,Picada Café,287.67,2023,Língua Portuguesa,0,0,0,294.65999999999997,0,0
4314456,Pinhal,282.5,2023,Língua Portuguesa,0,0,0,269.0825,0,0
4314464,Pinhal da Serra,271.04,2023,Língua Portuguesa,0,0,0,271.9825,0,0
4314472,Pinhal Grande,258.58,2023,Língua Portuguesa,0,0,0,276.085,0,0
4314498,Pinheirinho do Vale,274.13,2023,Língua Portuguesa,0,0,0,278.35,0,0
4314506,Pinheiro Machado,241.51,2023,Língua Portuguesa,0,0,0,261.7125,1,0
4314548,Pinto Bandeira,273.6,2023,Língua Portuguesa,0,0,0,275.36,0,0
4314555,Pirapó,275.51,2023,Língua Portuguesa,0,0,0,263.7625,0,0
4314605,Piratini,247.7,2023,Língua Portuguesa,0,0,0,256.49,1,0
4314704,Planalto,268.04,2023,Língua Portuguesa,0,0,0,264.48,0,0
4314753,Poço das Antas,262.14,2023,Língua Portuguesa,1,0,0,276.18,0,0
4314779,Pontão,,2023,Língua Portuguesa,0,0,0,272.495,0,0
4314787,Ponte Preta,251.07,2023,Língua Portuguesa,0,0,0,269.605,0,0
4314803,Portão,265.24,2023,Língua Portuguesa,1,0,0,280.7,0,0
4314902,Porto Alegre,244.96,2023,Língua Portuguesa,1,0,0,253.5,1,0
4315008,Porto Lucena,279.73,2023,Língua Portuguesa,0,0,0,265.32,0,0
4315057,Porto Mauá,234.38,2023,Língua Portuguesa,0,0,0,254.38,1,0
4315073,Porto Vera Cruz,,2023,Língua Portuguesa,0,0,0,263.54,0,0
4315107,Porto Xavier,273.76,2023,Língua Portuguesa,0,0,0,272.135,0,0
4315131,Pouso Novo,,2023,Língua Portuguesa,0,0,0,264.1375,0,0
4315149,Presidente Lucena,283.68,2023,Língua Portuguesa,1,0,0,286.67,0,0
4315156,Progresso,253.91,2023,Língua Portuguesa,0,0,0,247.5275,1,0
4315172,Protásio Alves,239.95,2023,Língua Portuguesa,0,0,0,264.3575,0,0
4315206,Putinga,274.28,2023,Língua Portuguesa,0,0,0,246.4325,1,0
4315305,Quaraí,264.87,2023,Língua Portuguesa,0,0,0,267.21500000000003,0,0
4315313,Quatro Irmãos,245.35,2023,Língua Portuguesa,0,0,0,261.11,1,0
4315321,Quevedos,,2023,Língua Portuguesa,0,0,0,253.7125,1,0
4315354,Quinze de Novembro,268.0,2023,Língua Portuguesa,0,0,0,275.4375,0,0
4315404,Redentora,248.14,2023,Língua Portuguesa,0,0,0,250.36,1,0
4315453,Relvado,270.17,2023,Língua Portuguesa,0,0,0,281.5,0,0
4315503,Restinga Sêca,260.71,2023,Língua Portuguesa,1,0,0,266.78249999999997,0,0
4315552,Rio dos Índios,259.79,2023,Língua Portuguesa,0,0,0,265.09000000000003,0,0
4315602,Rio Grande,252.57,2023,Língua Portuguesa,1,0,0,262.90749999999997,0,0
4315701,Rio Pardo,251.21,2023,Língua Portuguesa,0,0,0,261.53999999999996,1,0
4315750,Riozinho,262.92,2023,Língua Portuguesa,0,0,0,270.635,0,0
4315800,Roca Sales,,2023,Língua Portuguesa,0,0,0,264.0675,0,0
4315909,Rodeio Bonito,263.16,2023,Língua Portuguesa,0,0,0,274.935,0,0
4315958,Rolador,252.53,2023,Língua Portuguesa,0,0,0,280.1225,0,0
4316006,Rolante,271.92,2023,Língua Portuguesa,0,0,0,268.5775,0,0
4316105,Ronda Alta,279.04,2023,Língua Portuguesa,0,0,0,264.77,0,0
4316204,Rondinha,266.69,2023,Língua Portuguesa,0,0,0,265.72249999999997,0,0
4316303,Roque Gonzales,279.94,2023,Língua Portuguesa,0,0,0,277.695,0,0
4316402,Rosário do Sul,236.78,2023,Língua Portuguesa,0,0,0,243.51999999999998,1,0
4316428,Sagrada Família,266.39,2023,Língua Portuguesa,0,0,0,267.9,0,0
4316436,Saldanha Marinho,274.07,2023,Língua Portuguesa,0,0,0,292.145,0,0
4316451,Salto do Jacuí,267.16,2023,Língua Portuguesa,0,0,0,263.0675,0,0
4316477,Salvador das Missões,265.75,2023,Língua Portuguesa,0,0,0,274.1075,0,0
4316501,Salvador do Sul,292.66,2023,Língua Portuguesa,1,0,0,295.6075,0,0
4316600,Sananduva,266.15,2023,Língua Portuguesa,0,0,0,278.63750000000005,0,0
4316709,Santa Bárbara do Sul,234.08,2023,Língua Portuguesa,0,0,0,249.405,1,0
4316733,Santa Cecília do Sul,265.92,2023,Língua Portuguesa,0,0,0,245.10500000000002,1,0
4316758,Santa Clara do Sul,266.32,2023,Língua Portuguesa,0,0,0,284.4125,0,0
4316808,Santa Cruz do Sul,272.29,2023,Língua Portuguesa,0,0,0,277.06,0,0
4316907,Santa Maria,262.23,2023,Língua Portuguesa,0,0,0,270.0075,0,0
4316956,Santa Maria do Herval,273.22,2023,Língua Portuguesa,1,0,0,290.365,0,0
4316972,Santa Margarida do Sul,271.18,2023,Língua Portuguesa,0,0,0,252.86,1,0
4317004,Santana da Boa Vista,247.4,2023,Língua Portuguesa,0,0,0,240.97,1,0
4317103,Sant'Ana do Livramento,250.37,2023,Língua Portuguesa,0,0,0,250.275,1,0
4317202,Santa Rosa,272.34,2023,Língua Portuguesa,0,0,0,270.305,0,0
4317251,Santa Tereza,268.61,2023,Língua Portuguesa,0,0,0,298.14,0,0
4317301,Santa Vitória do Palmar,254.63,2023,Língua Portuguesa,1,0,0,239.61,1,0
4317400,Santiago,263.06,2023,Língua Portuguesa,0,0,0,263.0475,0,0
4317509,Santo Ângelo,263.28,2023,Língua Portuguesa,0,0,0,260.2575,1,0
4317558,Santo Antônio do Palma,264.29,2023,Língua Portuguesa,0,0,0,267.3575,0,0
4317608,Santo Antônio da Patrulha,262.31,2023,Língua Portuguesa,0,0,0,267.955,0,0
4317707,Santo Antônio das Missões,246.84,2023,Língua Portuguesa,0,0,0,259.145,1,0
4317756,Santo Antônio do Planalto,289.88,2023,Língua Portuguesa,0,0,0,269.45000000000005,0,0
4317806,Santo Augusto,259.79,2023,Língua Portuguesa,0,0,0,262.945,0,0
4317905,Santo Cristo,273.48,2023,Língua Portuguesa,0,0,0,280.7475,0,0
4317954,Santo Expedito do Sul,303.23,2023,Língua Portuguesa,0,0,0,273.025,0,0
4318002,São Borja,254.16,2023,Língua Portuguesa,0,0,0,247.0775,1,0
4318051,São Domingos do Sul,253.24,2023,Língua Portuguesa,0,0,0,281.8975,0,0
4318101,São Francisco de Assis,248.45,2023,Língua Portuguesa,0,0,0,235.9175,1,0
4318200,São Francisco de Paula,246.94,2023,Língua Portuguesa,0,0,0,250.665,1,0
4318309,São Gabriel,252.52,2023,Língua Portuguesa,0,0,0,246.1925,1,0
4318408,São Jerônimo,249.15,2023,Língua Portuguesa,0,0,0,256.955,1,0
4318424,São João da Urtiga,262.62,2023,Língua Portuguesa,0,0,0,270.5125,0,0
4318432,São João do Polêsine,,2023,Língua Portuguesa,0,0,0,286.72,0,0
4318440,São Jorge,261.11,2023,Língua Portuguesa,0,0,0,261.30499999999995,1,0
4318457,São José das Missões,,2023,Língua Portuguesa,0,0,0,269.15500000000003,0,0
4318465,São José do Herval,250.07,2023,Língua Portuguesa,0,0,0,275.05,0,0
4318481,São José do Hortêncio,286.53,2023,Língua Portuguesa,1,0,0,288.51750000000004,0,0
4318499,São José do Inhacorá,267.36,2023,Língua Portuguesa,0,0,0,,0,0
4318507,São José do Norte,251.7,2023,Língua Portuguesa,1,0,0,259.2975,1,0
4318606,São José do Ouro,279.86,2023,Língua Portuguesa,0,0,0,274.76,0,0
4318614,São José do Sul,260.28,2023,Língua Portuguesa,1,0,0,272.265,0,0
4318622,São José dos Ausentes,,2023,Língua Portuguesa,0,0,0,251.92000000000002,1,0
4318705,São Leopoldo,260.83,2023,Língua Portuguesa,1,0,0,262.5125,0,0
4318804,São Lourenço do Sul,266.23,2023,Língua Portuguesa,1,0,0,278.795,0,0
4318903,São Luiz Gonzaga,268.12,2023,Língua Portuguesa,0,0,0,261.3875,1,0
4319000,São Marcos,269.6,2023,Língua Portuguesa,0,0,0,293.1125,0,0
4319109,São Martinho,289.58,2023,Língua Portuguesa,0,0,0,277.43,0,0
4319125,São Martinho da Serra,230.87,2023,Língua Portuguesa,0,0,0,,0,0
4319158,São Miguel das Missões,266.68,2023,Língua Portuguesa,0,0,0,269.61,0,0
4319208,São Nicolau,253.7,2023,Língua Portuguesa,0,0,0,254.625,1,0
4319307,São Paulo das Missões,254.18,2023,Língua Portuguesa,0,0,0,284.695,0,0
4319356,São Pedro da Serra,254.35,2023,Língua Portuguesa,1,0,0,273.54999999999995,0,0
4319364,São Pedro das Missões,,2023,Língua Portuguesa,0,0,0,,0,0
4319372,São Pedro do Butiá,293.68,2023,Língua Portuguesa,0,0,0,291.7675,0,0
4319406,São Pedro do Sul,269.11,2023,Língua Portuguesa,0,0,0,264.2025,0,0
4319505,São Sebastião do Caí,274.64,2023,Língua Portuguesa,0,0,0,263.9225,0,0
4319604,São Sepé,262.08,2023,Língua Portuguesa,0,0,0,255.82750000000001,1,0
4319703,São Valentim,294.16,2023,Língua Portuguesa,0,0,0,269.0475,0,0
4319711,São Valentim do Sul,266.95,2023,Língua Portuguesa,0,0,0,290.6475,0,0
4319737,São Valério do Sul,272.6,2023,Língua Portuguesa,0,0,0,245.83499999999998,1,0
